epoch,fsops_rate,proc_state,minor_flt,major_flt,utime,ktime,num_threads,vmem_sz,pmem_sz,swap_bytes_used,swap_sdb1_bytes_read,swap_sdb1_bytes_written,ext2_capacity,ext2_free,ext2_inodes,ext2_ifree,xfs_capacity,xfs_free,xfs_inodes,xfs_ifree,
16792.876117492,7.599,D,218102767,12269184,143827,497232,2,171593293824,65718673408,104910491648,0.00,0.00,241664,208896,32,20,11776000,11567104,8192,8187,
16797.877052672,5.999,R,218172769,12272907,143877,497391,2,171610333184,65734766592,104910491648,1638.09,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
16802.877894133,7.599,R,218254750,12277622,143931,497583,2,171610333184,65727750144,104910491648,2457.19,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
16807.879127364,7.198,D,218340345,12282340,143990,497780,2,171593330688,65718702080,104910491648,1638.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
16812.880040104,7.599,R,218419623,12286805,144048,497972,2,171593293824,65718710272,104910491648,819.05,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16817.880917233,7.799,D,218503547,12291762,144106,498176,2,171593293824,65718718464,104910491648,1638.11,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
16822.881723762,7.399,R,218595290,12296243,144164,498368,2,171593293824,65718726656,104910491648,1638.14,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16827.882682581,7.599,R,218670861,12301157,144217,498567,2,171610333184,65732521984,104910491648,2457.13,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
16832.883685461,7.598,R,218753687,12305658,144277,498760,2,171610333184,65733074944,104910491648,1638.07,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16837.884744507,7.398,D,218833838,12310370,144338,498959,2,171593293824,65718751232,104910491648,819.03,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16842.885519186,7.399,R,218921666,12315089,144403,499153,2,171610071040,65734455296,104910491648,1638.15,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
16847.886296426,7.599,R,218998611,12319552,144455,499351,2,171610333184,65726205952,104910491648,2457.22,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
16852.887150798,7.999,D,219084867,12324513,144512,499534,2,171593293824,65718779904,104910491648,1638.12,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
16857.888229821,7.198,D,219164132,12328979,144571,499740,2,171593293824,65718788096,104910491648,1638.05,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16862.889156622,6.799,R,219259771,12333221,144637,499934,2,171610071040,65734995968,104910491648,819.05,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16867.890519035,7.998,D,219327070,12338161,144691,500117,2,171593293824,65718812672,104910491648,4094.88,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
16872.891386227,7.399,D,219410734,12342875,144739,500332,2,171593293824,65718820864,104910491648,1638.12,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16877.892144392,7.599,D,219494404,12347587,144798,500531,2,171593293824,65718820864,104910491648,0.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16882.892965267,6.999,R,219573421,12351809,144849,500718,2,171593293824,65718824960,104910491648,819.07,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16887.893762251,7.399,D,219652926,12356517,144909,500916,2,171593293824,65718829056,104910491648,819.07,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16892.894536227,6.599,S,219731934,12360739,144960,501107,2,171593293824,65718837248,104910491648,819.07,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16897.895339058,7.999,D,219811443,12365448,145018,501299,2,171593293824,65718845440,104910491648,1638.14,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16902.896167006,7.199,D,219894860,12369920,145082,501501,2,171593293824,65718857728,104910491648,2457.19,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16907.897131099,7.599,D,219982677,12374639,145134,501694,2,171593293824,65718865920,104910491648,1638.08,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16912.897806298,7.199,R,220066215,12379236,145189,501892,2,171610333184,65726529536,104910491648,1638.18,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
16917.898543298,7.999,S,220150249,12384309,145244,502071,2,171593293824,65718878208,104910491648,819.08,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16922.899264989,7.599,R,220227058,12388772,145300,502261,2,171610333184,65725784064,104910491648,2457.25,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16927.900068012,7.199,R,220313145,12393470,145354,502468,2,171610333184,65734209536,104910491648,819.07,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
16932.900881809,7.399,D,220396583,12397960,145405,502673,2,171593293824,65718902784,104910491648,1638.13,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16937.901693366,7.799,R,220476195,12402774,145463,502858,2,171610333184,65724977152,104910491648,4095.34,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16942.902454984,6.799,R,220546793,12406885,145519,503036,2,171610333184,65718931456,104910491648,1638.15,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16947.903163921,7.399,D,220630458,12411599,145580,503237,2,171593293824,65718939648,104910229504,1638.17,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16952.903875348,6.999,D,220709713,12416063,145634,503438,2,171593293824,65718939648,104910229504,0.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16957.904663641,7.599,D,220788968,12420528,145693,503634,2,171593293824,65718943744,104910229504,819.07,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
16962.905360657,7.399,D,220876782,12425247,145753,503840,2,171593293824,65718951936,104910229504,1638.17,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16967.906049343,7.399,D,220956039,12429714,145818,504032,2,171593293824,65718964224,104910229504,2457.26,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
16972.906936952,6.399,D,221035046,12433936,145877,504220,2,171593293824,65718968320,104910229504,819.05,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
16977.907747209,7.999,R,221117687,12438647,145937,504392,2,171610333184,65731821568,104910229504,2457.20,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16982.908440741,7.599,R,221202370,12443368,145996,504588,2,171593293824,65719005184,104910229504,4095.43,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16987.909301152,6.399,R,221277220,12447585,146053,504778,2,171610071040,65730510848,104910229504,819.06,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16992.910220489,7.799,D,221356725,12452293,146123,504960,2,171593293824,65719013376,104910229504,819.05,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
16997.911045415,7.199,D,221444289,12456767,146182,505165,2,171593293824,65719013376,104910229504,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17002.911742918,7.799,S,221519888,12461716,146241,505352,2,171593293824,65719029760,104910229504,3276.34,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17007.912520173,7.999,D,221603548,12466431,146285,505546,2,171593293824,65719042048,104910229504,2457.22,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17012.913292245,7.199,R,221687208,12471146,146343,505746,2,171593293824,65719054336,104910229504,2457.22,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17017.914320431,7.398,D,221770619,12475617,146404,505946,2,171593293824,65719062528,104910229504,1638.06,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17022.915257221,7.799,R,221853994,12480327,146453,506146,2,171610333184,65734885376,104910229504,1638.09,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17027.916241557,7.199,R,221933533,12484797,146513,506356,2,171610333184,65719070720,104910229504,0.00,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
17032.917124632,7.199,R,222010681,12489256,146569,506571,2,171610333184,65727455232,104910229504,819.06,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
17037.918028654,6.799,R,222108559,12493648,146627,506781,2,171610333184,65728262144,104910229504,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17042.918965841,7.599,R,222171367,12498260,146684,506959,2,171610333184,65723678720,104910229504,2457.14,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17047.919986214,7.199,D,222246400,12502652,146743,507155,2,171593293824,65719095296,104910229504,1638.07,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17052.920739244,7.399,D,222330059,12507366,146800,507356,2,171593293824,65719103488,104910229504,1638.15,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
17057.921511782,6.999,R,222416643,12511594,146856,507562,2,171610333184,65733029888,104910229504,819.07,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17062.922419488,7.599,D,222492727,12516303,146911,507764,2,171593293824,65719123968,104910229504,2457.15,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17067.923212316,6.799,R,222569558,12520523,146958,507958,2,171610333184,65727111168,104910229504,2457.21,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17072.924222258,7.598,R,222655394,12525240,147016,508163,2,171593293824,65719140352,104910229504,819.03,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17077.925138941,7.199,R,222742999,12529757,147074,508376,2,171610333184,65720672256,104910229504,819.05,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17082.926039063,7.599,R,222810957,12534411,147127,508571,2,171610333184,65723076608,104910229504,2457.16,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
17087.926824307,7.199,D,222889255,12538876,147180,508758,2,171593293824,65719164928,104910229504,1638.14,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17092.927766360,6.799,R,222976583,12543121,147237,508966,2,171610333184,65719169024,104910229504,819.05,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
17097.928869905,7.798,D,223052169,12548055,147297,509158,2,171593293824,65719177216,104910229504,1638.04,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17102.929619782,7.399,D,223131426,12552522,147352,509359,2,171593293824,65719189504,104910229504,2457.23,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17107.930450978,7.199,R,223219156,12557164,147413,509558,2,171610333184,65729912832,104910229504,819.06,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17112.931372643,7.799,D,223302898,12561953,147471,509753,2,171593293824,65719197696,104910229504,819.05,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
17117.932191485,7.399,R,223382402,12566662,147520,509963,2,171593293824,65719205888,104910229504,1638.13,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17122.932905430,7.599,D,223461658,12571128,147575,510156,2,171593293824,65719214080,104910229504,1638.17,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
17127.933676541,7.199,D,223557533,12575613,147638,510356,2,171593293824,65719218176,104910229504,819.07,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17132.934487282,8.399,D,223633380,12580805,147689,510524,2,171593293824,65719234560,104910229504,3276.27,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
17137.935350916,7.399,D,223717039,12585519,147754,510723,2,171593293824,65719242752,104910229504,1638.12,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17142.936067384,7.399,R,223804607,12589996,147808,510925,2,171593293824,65719259136,104910229504,2457.25,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17147.936954828,7.199,D,223879708,12594457,147867,511122,2,171593293824,65719267328,104910229504,1638.11,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
17152.937806768,7.799,D,223963615,12599414,147922,511322,2,171593293824,65719275520,104910229504,1638.12,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
17157.938854777,7.398,R,224047186,12604046,147977,511517,2,171610333184,65729994752,104910229504,0.00,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
17162.939865475,7.199,R,224126281,12608350,148028,511693,2,171593293824,65719287808,104910229504,2457.10,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17167.941197527,7.198,R,224213846,12612825,148082,511905,2,171593293824,65719291904,104910229504,818.98,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
17172.942114149,7.199,R,224285008,12617498,148132,512087,2,171610333184,65733091328,104910229504,3276.20,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17177.943019693,7.599,D,224368452,12621996,148192,512289,2,171593293824,65719312384,104910229504,819.05,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17182.943997150,6.999,D,224456018,12626472,148249,512495,2,171593293824,65719320576,104909967360,1638.08,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17187.944938522,7.799,R,224531386,12631196,148301,512694,2,171610333184,65719332864,104909967360,3276.18,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17192.945617032,7.199,R,224610872,12635887,148355,512903,2,171593293824,65719345152,104909967360,1638.18,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17197.946954641,7.998,D,224694533,12640601,148414,513095,2,171593293824,65719353344,104909967360,1637.96,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17202.947928560,7.199,D,224773789,12645067,148473,513301,2,171593293824,65719361536,104909967360,1638.08,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17207.948938494,6.999,D,224853045,12649533,148534,513506,2,171593293824,65719369728,104909967360,1638.07,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
17212.949712084,7.799,D,224936703,12654246,148589,513704,2,171593293824,65719373824,104909967360,819.07,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
17217.950588927,7.399,D,225020363,12658961,148641,513914,2,171593293824,65719386112,104909967360,7371.51,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17222.951829589,6.598,R,225099123,12662941,148688,514106,2,171593293824,65719394304,104909967360,1637.99,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17227.952678444,7.799,D,225178877,12667894,148741,514313,2,171593293824,65719410688,104909967360,2457.18,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17232.953510382,6.599,S,225253728,12672111,148789,514511,2,171593293824,65719414784,104909967360,819.06,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17237.954235760,7.599,S,225337389,12676826,148843,514718,2,171593293824,65719427072,104909967360,2457.24,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17242.954970148,7.999,R,225425160,12681543,148896,514902,2,171610333184,65736196096,104909967360,1638.16,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17247.955951774,7.199,R,225508853,12686256,148950,515119,2,171610333184,65734758400,104909967360,1638.08,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
17252.956951655,7.998,D,225588368,12690970,148998,515318,2,171593293824,65719459840,104909967360,3276.14,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17257.958036217,7.398,D,225672027,12695684,149055,515518,2,171593293824,65719468032,104909967360,1638.04,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
17262.959082339,6.999,R,225759583,12700156,149113,515729,2,171610333184,65734791168,104909967360,1638.06,0.00,241664,208896,32,21,11776000,11563008,8192,8188,
17267.959974315,7.599,R,225834943,12704865,149167,515920,2,171593293824,65719488512,104909967360,2457.16,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17272.960675062,7.599,R,225918356,12709337,149224,516117,2,171593293824,65719500800,104909967360,2457.26,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
17277.961620567,7.399,R,225997860,12714046,149275,516328,2,171593293824,65719508992,104909967360,1638.09,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
17282.962512163,7.399,D,226085425,12718521,149333,516533,2,171593293824,65719513088,104909967360,819.05,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17287.963507485,7.998,D,226165178,12723474,149387,516723,2,171593293824,65719525376,104909967360,2457.11,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17292.964407919,7.199,D,226244434,12727940,149437,516922,2,171593293824,65719533568,104909967360,1638.11,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17297.965336896,6.799,R,226323614,12732336,149484,517120,2,171610333184,65730256896,104909967360,819.05,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17302.966312015,7.599,R,226407273,12737050,149545,517321,2,171610333184,65730265088,104909967360,1638.08,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17307.967302234,7.598,R,226490759,12741590,149601,517526,2,171593293824,65719554048,104909967360,1638.08,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
17312.968164269,7.799,D,226574666,12746547,149665,517723,2,171593293824,65719562240,104909967360,1638.12,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17317.968895216,6.999,R,226661982,12750778,149728,517933,2,171593293824,65719562240,104909967360,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17322.969801099,6.399,R,226753772,12754773,149780,518163,2,171610333184,65721864192,104909967360,819.05,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17327.970611629,8.399,D,226812438,12759947,149830,518340,2,171593396224,65719603200,104909967360,5733.47,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17332.971422812,7.199,D,226895848,12764417,149885,518548,2,171593396224,65719607296,104909967360,819.07,0.00,241664,217088,32,20,11776000,11575296,8192,8187,
17337.972328994,6.399,R,226970698,12768634,149944,518740,2,171593396224,65719611392,104909967360,819.05,0.00,241664,217088,32,20,11776000,11575296,8192,8187,
17342.973177262,7.599,D,227049955,12773099,150003,518934,2,171593396224,65719615488,104909967360,819.06,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17347.973819273,7.399,D,227129460,12777809,150059,519134,2,171593396224,65719627776,104909967360,2457.28,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
17352.974558496,7.199,D,227217027,12782285,150115,519343,2,171593396224,65719635968,104909967360,1638.16,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17357.975462632,7.599,D,227300687,12787000,150172,519535,2,171593396224,65719648256,104909967360,2457.16,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17362.976324276,7.599,D,227380192,12791710,150221,519738,2,171593396224,65719660544,104909967360,2457.18,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
17367.977297918,6.999,R,227450891,12795924,150269,519922,2,171593396224,65719672832,104909967360,2457.12,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17372.978106967,7.199,R,227534302,12800395,150331,520117,2,171593396224,65719681024,104909967360,1638.13,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
17377.978927763,6.399,R,227613061,12804374,150380,520322,2,171610173440,65736462336,104909967360,819.07,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17382.979998988,7.598,D,227684257,12809075,150443,520509,2,171593396224,65719701504,104909967360,3276.10,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17387.980949298,7.199,R,227767668,12813546,150495,520719,2,171593396224,65719709696,104909967360,1638.09,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
17392.981849964,7.399,D,227855481,12818263,150554,520917,2,171593396224,65719713792,104909967360,0.00,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
17397.982790097,6.799,D,227922024,12822471,150602,521097,2,171593396224,65719721984,104909967360,1638.09,0.00,241664,196608,32,20,11776000,11554816,8192,8187,
17402.983503320,7.399,R,228005477,12826985,150662,521289,2,171610435584,65721266176,104909967360,3276.33,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
17407.984983771,7.598,D,228084941,12831653,150710,521502,2,171593396224,65719746560,104909967360,1637.92,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
17412.985805977,7.199,S,228168601,12836368,150764,521706,2,171593396224,65719758848,104909967360,2457.20,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17417.986759184,7.199,R,228256021,12840704,150821,521915,2,171610435584,65725820928,104909967360,1638.09,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
17422.987683957,7.599,R,228328470,12845302,150866,522118,2,171610435584,65725321216,104909967360,2457.15,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
17427.988427154,6.799,R,228410299,12849552,150916,522343,2,171610435584,65721311232,104909967360,819.08,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
17432.989215185,7.199,S,228493935,12854242,150977,522550,2,171593396224,65719791616,104909967360,1638.14,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17437.990219273,7.798,D,228569287,12858948,151026,522748,2,171593396224,65719808000,104909967360,3276.14,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17442.991960166,7.797,R,228653076,12863663,151081,522940,2,171610435584,65720356864,104909705216,1637.83,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17447.993206836,7.198,R,228736604,12868375,151142,523157,2,171593396224,65719820288,104909705216,819.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17452.994042012,7.399,D,228815861,12872842,151200,523357,2,171593396224,65719832576,104909705216,2457.19,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17457.994925080,7.399,R,228903482,12877375,151252,523563,2,171610435584,65722900480,104909705216,1638.11,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17462.995846742,6.999,D,228982683,12881784,151311,523769,2,171593396224,65719848960,104909705216,1638.10,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17467.996871444,7.798,D,229062186,12886492,151370,523966,2,171593396224,65719853056,104909705216,819.03,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17472.997675133,7.399,D,229141691,12891202,151429,524167,2,171593396224,65719865344,104909705216,2457.21,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
17477.998490065,6.999,R,229225101,12895673,151482,524378,2,171610173440,65736654848,104909705216,1638.13,0.00,241664,184320,32,20,11776000,11542528,8192,8187,
17482.999257188,7.999,S,229309010,12900630,151540,524567,2,171593396224,65719885824,104909443072,1638.15,0.00,241664,188416,32,21,11776000,11542528,8192,8188,
17487.999980682,6.799,R,229383785,12904776,151592,524753,2,171610435584,65730609152,104909443072,819.08,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17493.000990232,7.998,D,229467521,12909561,151650,524937,2,171593396224,65719898112,104909443072,1638.07,0.00,241664,188416,32,21,11776000,11542528,8192,8188,
17498.001863305,7.199,R,229551647,12914031,151699,525146,2,171610435584,65722736640,104909443072,0.00,0.00,241664,188416,32,21,11776000,11542528,8192,8188,
17503.002613418,7.399,D,229630436,12918741,151762,525347,2,171593396224,65719914496,104909443072,3276.31,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
17508.003527896,7.799,R,229716164,12923457,151814,525543,2,171610435584,65728307200,104909443072,2457.15,0.00,241664,208896,32,20,11776000,11567104,8192,8187,
17513.004768849,6.798,R,229788949,12927673,151866,525721,2,171593396224,65719930880,104909443072,819.00,0.00,241664,188416,32,21,11776000,11542528,8192,8188,
17518.005845483,7.598,D,229872608,12932387,151924,525916,2,171593396224,65719939072,104909443072,1638.05,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17523.006819430,7.599,D,229956267,12937101,151984,526106,2,171593396224,65719947264,104909443072,1638.08,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
17528.007746318,7.199,D,230035524,12941568,152047,526310,2,171593396224,65719959552,104909443072,2457.14,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17533.008792707,7.198,D,230114780,12946034,152097,526522,2,171593396224,65719967744,104909443072,1638.06,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17538.009596758,6.799,S,230194035,12950499,152157,526719,2,171593396224,65719971840,104909443072,819.07,0.00,241664,221184,32,21,11776000,11575296,8192,8188,
17543.010397482,7.199,R,230273042,12954721,152207,526919,2,171593396224,65719975936,104909443072,819.07,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
17548.011506269,7.198,R,230348654,12959183,152265,527111,2,171610435584,65722011648,104909443072,1638.04,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
17553.012310930,6.999,D,230435708,12963657,152331,527308,2,171593396224,65719988224,104909443072,819.07,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
17558.013150712,6.799,D,230506406,12967870,152383,527494,2,171593396224,65719996416,104909443072,1638.12,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
17563.014008721,6.999,R,230595109,12972104,152435,527700,2,171610435584,65725681664,104909443072,1638.12,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17568.014741356,7.999,R,230669323,12977051,152495,527879,2,171593396224,65720020992,104909443072,2457.24,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
17573.015804326,7.198,D,230744424,12981512,152547,528054,2,171593396224,65720029184,104909443072,1638.05,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17578.016723570,7.599,D,230832237,12986230,152606,528250,2,171593396224,65720033280,104909443072,819.05,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17583.017583256,7.199,R,230921194,12990706,152664,528456,2,171610435584,65725714432,104909443072,819.06,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17588.018416804,7.599,R,230995995,12995410,152724,528651,2,171610435584,65723424768,104909443072,1638.13,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
17593.019182840,7.999,R,231080604,13000368,152776,528836,2,171610435584,65726275584,104909443072,2457.22,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
17598.020178730,6.799,D,231158067,13004589,152834,529016,2,171593396224,65720061952,104909443072,819.04,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17603.021040862,6.799,R,231245632,13009064,152891,529235,2,171593396224,65720066048,104909443072,819.06,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17608.021699694,7.799,D,231320982,13013769,152952,529421,2,171593396224,65720078336,104909443072,2457.28,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17613.022500087,7.599,D,231404641,13018483,153015,529621,2,171593396224,65720086528,104909443072,1638.14,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
17618.023250886,7.399,D,231483899,13022951,153072,529809,2,171593396224,65720102912,104909443072,3276.31,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17623.024148349,6.999,D,231559000,13027412,153125,530000,2,171593396224,65720111104,104909443072,1638.11,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17628.025132465,7.399,R,231642411,13031883,153185,530205,2,171593396224,65720119296,104909443072,1638.08,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
17633.025938692,6.799,R,231715508,13036097,153240,530381,2,171610435584,65729859584,104909443072,1638.14,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17638.026753666,7.199,R,231804830,13040577,153294,530593,2,171593396224,65720135680,104909443072,1638.13,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17643.027578570,7.599,R,231880180,13045282,153347,530782,2,171593396224,65720147968,104909443072,2457.19,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17648.028460379,7.999,D,231964088,13050239,153399,530982,2,171593396224,65720160256,104909443072,1638.11,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17653.029302057,7.399,D,232051902,13054958,153460,531179,2,171593396224,65720168448,104909443072,1638.12,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
17658.030141738,7.399,R,232130741,13059420,153514,531381,2,171610435584,65735450624,104909443072,1638.12,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
17663.031010726,6.999,D,232222879,13063905,153568,531602,2,171593396224,65720184832,104909443072,1638.12,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
17668.031820330,7.799,R,232294074,13068605,153623,531785,2,171593396224,65720197120,104909443072,2457.20,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17673.032650067,7.399,R,232373580,13073315,153680,531988,2,171593396224,65720209408,104909443072,2457.19,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
17678.033541060,7.399,D,232456991,13077786,153735,532189,2,171593396224,65720217600,104909443072,1638.11,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
