epoch,fsops_rate,proc_state,minor_flt,major_flt,utime,ktime,num_threads,vmem_sz,pmem_sz,swap_bytes_used,swap_sdb1_bytes_read,swap_sdb1_bytes_written,ext4_capacity,ext4_free,ext4_inodes,ext4_ifree,xfs_capacity,xfs_free,xfs_inodes,xfs_ifree,
23299.161431423,7.599,R,360975909,20287428,241869,812387,2,171593699328,65835073536,104822661120,1638.13,0.00,241664,204800,32,20,11776000,11563008,8192,8187,
23304.162340888,6.399,R,361046610,20291640,241913,812585,2,171593699328,65835077632,104822661120,819.05,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
23309.163223084,7.599,D,361130279,20296352,241964,812782,2,171593699328,65835077632,104822661120,0.00,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
23314.164005767,7.599,D,361209536,20300817,242028,812978,2,171593699328,65835081728,104822661120,819.07,0.00,241664,204800,32,20,11776000,11563008,8192,8187,
23319.164802046,6.999,D,361292948,20305287,242086,813182,2,171593699328,65835085824,104822661120,819.07,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23324.165762961,7.399,R,361372491,20309753,242145,813388,2,171610738688,65836171264,104822661120,819.04,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
23329.166549338,7.599,D,361451710,20314463,242208,813577,2,171593699328,65835106304,104822661120,3276.28,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23334.167447043,7.199,R,361535237,20319048,242263,813773,2,171610738688,65842761728,104822661120,0.00,0.00,241664,208896,32,20,11776000,11567104,8192,8187,
23339.168347556,7.399,D,361618785,20323647,242312,813979,2,171593699328,65835118592,104822661120,2457.16,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
23344.169022710,6.999,R,361710451,20328079,242375,814190,2,171610738688,65847377920,104822661120,1638.18,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23349.169783801,8.399,D,361781951,20333070,242437,814364,2,171593699328,65835134976,104822661120,1638.15,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23354.173767498,7.194,R,361862565,20337536,242485,814568,2,171610738688,65840680960,104822661120,818.55,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23359.174764439,6.799,D,361936057,20341751,242546,814749,2,171593699328,65835139072,104822661120,0.00,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23364.175604056,6.599,D,362010913,20345970,242601,814950,2,171593801728,65835159552,104822661120,2457.19,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23369.176465030,7.999,D,362103131,20350938,242661,815137,2,171593801728,65835171840,104822661120,2457.18,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23374.177290566,7.399,R,362182388,20355404,242715,815343,2,171593801728,65835180032,104822661120,1638.13,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23379.178174073,7.599,D,362261893,20360113,242777,815536,2,171593801728,65835188224,104822661120,1638.11,0.00,241664,196608,32,20,11776000,11554816,8192,8187,
23384.178996042,6.999,D,362353613,20364593,242830,815758,2,171593801728,65835192320,104822661120,819.07,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23389.180116533,7.798,D,362428963,20369298,242882,815952,2,171593801728,65835204608,104822661120,2457.05,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23394.180906770,7.599,D,362508468,20374008,242936,816150,2,171593801728,65835216896,104822661120,2457.21,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23399.181627354,7.399,D,362592127,20378722,242993,816345,2,171593801728,65835225088,104822661120,1638.16,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23404.182253058,7.399,R,362683847,20383202,243041,816558,2,171593801728,65835229184,104822661120,819.10,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23409.183117230,7.199,R,362755038,20387900,243102,816754,2,171610841088,65852010496,104822661120,819.06,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23414.183929422,7.599,R,362838698,20392614,243158,816958,2,171593838592,65835241472,104822661120,1638.13,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23419.184638751,7.199,R,362917797,20396928,243203,817140,2,171610841088,65841373184,104822661120,1638.17,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23424.185577750,7.199,D,362992807,20401297,243266,817332,2,171593801728,65835253760,104822398976,819.05,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23429.186408073,6.599,D,363067662,20405515,243337,817514,2,171593801728,65835266048,104822398976,1638.13,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23434.187473853,6.999,R,363159280,20409900,243403,817719,2,171610841088,65844457472,104822398976,819.03,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
23439.188665180,8.198,D,363239135,20414948,243463,817896,2,171593801728,65835282432,104822398976,2457.01,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23444.189664686,7.399,R,363318390,20419413,243513,818097,2,171593801728,65835286528,104822398976,819.04,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23449.190517428,7.399,D,363402049,20424127,243565,818308,2,171593801728,65835294720,104822398976,1638.12,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23454.191332845,7.599,D,363481554,20428837,243620,818501,2,171593801728,65835307008,104822136832,2457.20,0.00,241664,184320,32,21,11776000,11538432,8192,8188,
23459.192182590,7.799,D,363565213,20433551,243678,818690,2,171593801728,65835315200,104822136832,1638.12,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23464.192917360,6.799,R,363644220,20437773,243721,818876,2,171593801728,65835319296,104822136832,819.08,0.00,241664,196608,32,20,11776000,11554816,8192,8187,
23469.193684878,7.599,R,363724090,20442483,243779,819071,2,171610841088,65836814336,104822136832,1638.15,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23474.194314330,7.199,R,363807236,20447056,243836,819274,2,171610841088,65841393664,104822136832,2457.29,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
23479.195411794,7.198,D,363886392,20451420,243886,819469,2,171593801728,65835347968,104822136832,1638.04,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23484.196291728,6.999,D,363961492,20455880,243944,819664,2,171593801728,65835352064,104822136832,819.06,0.00,241664,212992,32,20,11776000,11571200,8192,8187,
23489.197134043,7.799,D,364045152,20460595,244000,819861,2,171593801728,65835364352,104822136832,2457.19,0.00,241664,217088,32,20,11776000,11575296,8192,8187,
23494.197909949,7.199,R,364128564,20465067,244047,820062,2,171593801728,65835376640,104822136832,2457.22,0.00,241664,208896,32,21,11776000,11563008,8192,8188,
23499.198649011,7.199,S,364216377,20469786,244102,820270,2,171593801728,65835384832,104822136832,1638.16,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23504.199363212,7.999,R,364296129,20474739,244160,820439,2,171610578944,65838522368,104822136832,2457.25,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
23509.200173725,7.399,D,364379542,20479209,244213,820644,2,171593801728,65835401216,104822136832,819.07,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23514.200944297,7.399,D,364463202,20483923,244270,820838,2,171593801728,65835413504,104822136832,1638.15,0.00,241664,208896,32,21,11776000,11563008,8192,8188,
23519.201878234,7.199,D,364533899,20488135,244327,821014,2,171593801728,65835417600,104822136832,819.05,0.00,241664,208896,32,20,11776000,11567104,8192,8187,
23524.202674155,7.199,D,364617310,20492606,244389,821211,2,171593801728,65835425792,104822136832,1638.14,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23529.203484565,7.199,D,364704874,20497080,244442,821423,2,171593801728,65835425792,104822136832,0.00,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
23534.204311377,7.599,D,364776068,20501779,244494,821617,2,171593801728,65835433984,104822136832,1638.13,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23539.205342329,7.199,D,364859480,20506251,244552,821815,2,171593801728,65835446272,104822136832,2457.09,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23544.206113093,7.199,R,364935572,20510713,244614,822010,2,171610841088,65839509504,104822136832,1638.15,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23549.206978565,7.199,R,365022146,20515187,244666,822219,2,171593801728,65835458560,104822136832,819.06,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
23554.207855454,7.799,R,365101899,20520140,244717,822413,2,171593801728,65835470848,104822136832,2457.17,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23559.208769298,7.399,R,365185257,20524609,244769,822615,2,171610841088,65852243968,104822136832,2457.15,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23564.209685751,7.599,D,365273125,20529331,244818,822830,2,171593801728,65835491328,104822136832,1638.10,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23569.210391861,7.199,D,365352380,20533796,244876,823034,2,171593801728,65835495424,104822136832,819.08,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23574.211430271,7.598,D,365436040,20538511,244926,823246,2,171593801728,65835507712,104822136832,2457.09,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23579.212523956,7.598,R,365515732,20543409,244980,823434,2,171610841088,65847771136,104822136832,2457.06,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
23584.213418704,7.599,S,365599450,20548177,245038,823632,2,171593801728,65835524096,104822136832,819.05,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23589.214446923,7.598,R,365691301,20552787,245088,823844,2,171610841088,65843187712,104822136832,1638.06,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23594.215483705,7.598,R,365766713,20557553,245138,824043,2,171610841088,65847795712,104822136832,1638.06,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23599.216308130,7.599,R,365850430,20562319,245185,824244,2,171593801728,65835552768,104822136832,1638.13,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23604.216997092,7.399,D,365929687,20566786,245238,824447,2,171593801728,65835565056,104822136832,2457.26,0.00,241664,196608,32,20,11776000,11554816,8192,8187,
23609.217752832,7.199,D,366008943,20571252,245305,824643,2,171593801728,65835573248,104822136832,1638.15,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23614.218535265,6.599,R,366088470,20575233,245348,824833,2,171610841088,65838690304,104821874688,1638.14,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23619.219537647,7.798,D,366167456,20580185,245393,825038,2,171593801728,65835593728,104821874688,2457.11,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
23624.220359245,6.999,S,366267486,20584675,245455,825253,2,171593801728,65835597824,104821874688,819.07,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
23629.221379418,8.398,R,366338929,20589618,245507,825428,2,171593801728,65835610112,104821874688,2457.10,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23634.221993252,7.599,R,366422130,20594329,245569,825609,2,171610841088,65850761216,104821874688,2457.30,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
23639.222605674,7.399,D,366502094,20599043,245630,825795,2,171593801728,65835634688,104821874688,2457.30,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23644.223479214,7.199,D,366589659,20603518,245681,826002,2,171593801728,65835638784,104821874688,819.06,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23649.224498276,7.998,D,366669411,20608470,245731,826191,2,171593801728,65835646976,104821874688,1638.07,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
23654.225357346,7.399,D,366748668,20612937,245785,826378,2,171593801728,65835659264,104821874688,2457.18,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
23659.226213563,6.399,R,366831582,20616921,245836,826574,2,171593801728,65835663360,104821874688,819.06,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23664.227054742,6.799,R,366898124,20621128,245883,826749,2,171593801728,65835667456,104821874688,819.06,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
23669.227823991,7.599,R,366979729,20625837,245934,826947,2,171610841088,65844187136,104821874688,819.07,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23674.228675759,7.199,D,367056884,20630302,245992,827150,2,171593801728,65835679744,104821874688,1638.12,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23679.229544289,7.799,D,367153256,20635273,246056,827326,2,171593801728,65835687936,104821874688,819.06,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23684.230593924,6.799,D,367228110,20639492,246115,827527,2,171593801728,65835700224,104821874688,2457.08,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23689.231453883,7.399,R,367300752,20643950,246169,827693,2,171610841088,65842606080,104821874688,2457.18,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
23694.232213626,7.599,R,367386965,20648763,246224,827887,2,171610841088,65841848320,104821874688,2457.23,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23699.232936521,7.999,R,367471643,20653628,246285,828080,2,171610841088,65839251456,104821874688,2457.24,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23704.233969796,7.598,D,367558593,20658345,246332,828291,2,171593801728,65835741184,104821874688,819.03,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
23709.234708529,7.199,D,367646158,20662820,246382,828498,2,171593801728,65835745280,104821874688,819.08,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23714.235348011,7.799,D,367721755,20667767,246443,828681,2,171593801728,65835753472,104821874688,1638.19,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23719.236116908,7.599,D,367805413,20672480,246505,828877,2,171593801728,65835757568,104821874688,819.07,0.00,241664,184320,32,21,11776000,11538432,8192,8188,
23724.236828873,7.399,R,367888963,20677091,246566,829070,2,171610841088,65844953088,104821874688,1638.17,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23729.237462672,7.199,R,367980544,20681431,246623,829283,2,171593801728,65835769856,104821874688,819.10,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23734.238363323,7.999,R,368054946,20686378,246687,829461,2,171610841088,65847824384,104821874688,4914.31,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
23739.239573523,6.798,D,368126843,20690595,246733,829649,2,171593801728,65835802624,104821874688,1638.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23744.240492246,7.399,D,368210501,20695308,246784,829851,2,171593801728,65835806720,104821874688,819.05,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23749.241323011,7.599,R,368294161,20700022,246832,830062,2,171593801728,65835814912,104821874688,1638.13,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23754.242075850,7.399,R,368375209,20704490,246882,830261,2,171610841088,65843126272,104821874688,2457.23,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
23759.242823490,7.599,D,368457077,20709202,246935,830468,2,171593801728,65835835392,104821874688,819.08,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
23764.243741836,7.199,R,368544642,20713677,246984,830671,2,171593801728,65835839488,104821874688,819.05,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
23769.244423380,7.999,R,368628549,20718634,247035,830865,2,171593801728,65835847680,104821874688,1638.18,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
23774.245245278,7.199,D,368703651,20723096,247101,831060,2,171593801728,65835859968,104821874688,2457.20,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23779.246368190,7.598,D,368787309,20727809,247157,831259,2,171593801728,65835864064,104821874688,819.02,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23784.247327197,6.999,D,368866566,20732276,247212,831462,2,171593801728,65835876352,104821874688,2457.13,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23789.248301821,6.999,D,368954131,20736752,247276,831673,2,171593838592,65835884544,104821874688,1638.08,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23794.249229420,7.599,R,369029231,20741211,247334,831861,2,171593801728,65835884544,104821874688,0.00,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23799.250530440,7.798,D,369113140,20746170,247385,832059,2,171593801728,65835900928,104821874688,3275.95,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23804.251674342,7.598,D,369196799,20750884,247432,832268,2,171593801728,65835909120,104821874688,1638.03,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23809.252683537,6.999,R,369289549,20755121,247493,832478,2,171610841088,65841045504,104821874688,0.00,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23814.253495140,7.799,D,369359713,20760063,247550,832663,2,171593801728,65835921408,104821874688,2457.20,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
23819.254350986,7.799,R,369447423,20764777,247603,832868,2,171610841088,65852416000,104821612544,819.06,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23824.255190962,7.599,D,369531185,20769495,247655,833077,2,171593801728,65835933696,104821612544,1638.12,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23829.255894571,7.199,R,369621533,20773972,247709,833284,2,171610841088,65847296000,104821612544,1638.17,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23834.256957672,7.198,R,369689698,20778427,247760,833459,2,171593801728,65835950080,104821612544,1638.05,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23839.257818755,7.199,D,369764800,20782889,247819,833669,2,171593801728,65835962368,104821612544,2457.18,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
23844.258494596,7.199,R,369848460,20787603,247882,833861,2,171593801728,65835974656,104821612544,1638.18,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23849.259469575,7.399,D,369931872,20792075,247936,834073,2,171593801728,65835986944,104821612544,2457.12,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
23854.260498258,6.999,R,370006952,20796522,247992,834249,2,171610841088,65851310080,104821612544,1638.06,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23859.261431114,6.799,S,370085981,20800759,248052,834424,2,171593801728,65836003328,104821612544,1638.09,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23864.262233074,7.599,D,370161082,20805220,248114,834619,2,171593801728,65836011520,104821612544,1638.14,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23869.262848538,7.399,D,370244741,20809934,248178,834817,2,171593801728,65836019712,104821612544,1638.20,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23874.263664947,7.399,R,370332306,20814409,248239,835006,2,171593801728,65836023808,104821612544,819.07,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
23879.264524178,7.399,D,370411810,20819118,248301,835199,2,171593801728,65836032000,104821612544,1638.12,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
23884.265145881,6.599,R,370486415,20823093,248353,835388,2,171593801728,65836040192,104821612544,1638.20,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23889.266106426,6.399,R,370561019,20827067,248413,835583,2,171593801728,65836044288,104821612544,819.04,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23894.267029664,7.999,D,370636618,20832016,248466,835775,2,171593801728,65836060672,104821350400,3276.20,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
23899.267933282,6.799,R,370713377,20836235,248512,835957,2,171610841088,65843773440,104821350400,1638.10,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
23904.268725288,7.199,R,370793222,20840701,248575,836156,2,171610841088,65846214656,104821350400,1638.14,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
23909.269544875,6.799,R,370868012,20844919,248645,836357,2,171610841088,65845952512,104821350400,1638.13,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
23914.270588232,6.399,R,370939427,20848889,248698,836548,2,171610841088,65849880576,104821350400,1638.06,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
23919.271415523,7.599,R,371028223,20853613,248751,836751,2,171610841088,65836912640,104821350400,1638.13,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
23924.272015522,7.199,R,371107256,20858078,248811,836952,2,171593801728,65836109824,104821350400,1638.20,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
23929.273018980,6.399,R,371177949,20862291,248869,837112,2,171610841088,65852895232,104821088256,1638.07,0.00,241664,221184,32,21,11776000,11575296,8192,8188,
23934.273802811,7.399,D,371257212,20866758,248920,837314,2,171593801728,65836134400,104821088256,2457.21,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
23939.274874514,7.398,R,371348932,20871238,248977,837520,2,171593801728,65836138496,104821088256,819.02,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
23944.275683698,7.799,D,371420375,20876181,249033,837709,2,171593801728,65836150784,104821088256,2457.20,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23949.276376642,7.399,S,371504034,20880895,249085,837906,2,171593801728,65836158976,104821088256,1638.17,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
23954.277101054,7.399,D,371591600,20885371,249147,838105,2,171593801728,65836167168,104821088256,1638.16,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
23959.278179245,7.398,R,371671032,20890015,249213,838306,2,171610841088,65848426496,104821088256,1638.05,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23964.279233183,7.998,R,371752044,20894790,249266,838501,2,171610841088,65841995776,104821088256,1638.05,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23969.280515631,7.198,R,371838175,20899264,249330,838703,2,171593801728,65836191744,104821088256,3275.96,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23974.281203283,7.199,D,371917679,20903973,249385,838903,2,171593801728,65836199936,104821088256,1638.17,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
23979.281915699,6.399,R,371996065,20907704,249438,839096,2,171610841088,65852690432,104821088256,0.00,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23984.282876806,7.599,R,372067390,20912415,249494,839283,2,171610841088,65836216320,104821088256,4095.21,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
23989.283932679,7.598,R,372151046,20917124,249544,839480,2,171593801728,65836228608,104821088256,1638.05,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
23994.284921700,7.598,R,372234711,20921845,249591,839686,2,171610841088,65836232704,104821088256,819.04,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
23999.285841445,7.199,R,372324187,20926312,249655,839892,2,171610841088,65844072448,104821088256,0.00,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
24004.286728059,7.599,R,372397702,20931101,249708,840084,2,171610841088,65840832512,104821088256,1638.11,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
24009.287713845,7.399,R,372485430,20935733,249766,840288,2,171593801728,65836244992,104821088256,819.04,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
24014.288501896,7.599,D,372564935,20940443,249821,840485,2,171593801728,65836257280,104821088256,2457.21,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
24019.289139722,7.799,R,372646360,20945155,249875,840682,2,171610841088,65844113408,104821088256,3276.38,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
24024.290212847,7.598,R,372729186,20949868,249929,840874,2,171610841088,65840603136,104821088256,819.02,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
24029.291349095,7.198,R,372810714,20954334,249989,841081,2,171610841088,65849937920,104821088256,1638.03,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
24034.291977689,7.599,D,372891013,20959046,250044,841285,2,171593801728,65836290048,104821088256,819.10,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
24039.292664672,7.399,D,372982982,20963770,250111,841474,2,171593801728,65836298240,104821088256,1638.17,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
24044.293706167,7.398,R,373058084,20968232,250166,841662,2,171593801728,65836310528,104821088256,2457.09,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
24049.294514351,6.799,D,373132937,20972450,250215,841849,2,171593801728,65836318720,104821088256,1638.14,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
24054.295312576,7.199,D,373212194,20976917,250278,842049,2,171593801728,65836331008,104821088256,2457.21,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
24059.296264670,6.799,R,373295276,20981141,250336,842224,2,171610841088,65852964864,104821088256,1638.09,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
24064.297064589,7.599,R,373374861,20985854,250399,842417,2,171593801728,65836347392,104821088256,1638.14,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
24069.297988050,7.399,D,373450212,20990559,250460,842611,2,171593801728,65836359680,104821088256,2457.15,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
24074.298952679,7.798,D,373533870,20995272,250524,842803,2,171593801728,65836363776,104821088256,819.04,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
24079.299812396,7.999,D,373621933,21000235,250585,842987,2,171593801728,65836376064,104821088256,2457.18,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
24084.300457801,7.399,D,373705594,21004951,250641,843170,2,171593801728,65836392448,104821088256,3276.38,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
24089.301038172,7.599,D,373789251,21009663,250702,843360,2,171593801728,65836392448,104821088256,0.00,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
24094.301507992,7.199,D,373868508,21014129,250757,843558,2,171593801728,65836404736,104821088256,1638.25,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
24099.302485040,7.599,D,373956321,21018847,250813,843761,2,171593801728,65836408832,104821088256,819.04,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
24104.303281602,7.399,R,374035810,21023547,250875,843950,2,171610841088,65851666432,104821088256,2457.21,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
24109.304207909,7.599,D,374119236,21028027,250934,844149,2,171593801728,65836425216,104821088256,819.05,0.00,241664,208896,32,20,11776000,11567104,8192,8187,
24114.304761039,6.799,R,374194088,21032244,251002,844308,2,171610578944,65846841344,104821088256,819.11,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
24119.305440028,7.599,D,374273592,21036953,251069,844500,2,171593801728,65836437504,104821088256,1638.18,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
24124.306412214,6.799,D,374360909,21041185,251128,844718,2,171593801728,65836441600,104821088256,819.04,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
24129.307434609,7.998,R,374440663,21046139,251179,844902,2,171593801728,65836457984,104821088256,3276.13,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
24134.308559766,6.798,D,374515765,21050601,251227,845095,2,171593801728,65836470272,104821088256,2457.05,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
24139.309344949,7.599,R,374595852,21055068,251277,845295,2,171610841088,65839857664,104821088256,1638.14,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
24144.310287239,6.799,R,374682338,21059299,251346,845499,2,171593801728,65836482560,104821088256,819.05,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
24149.311027784,7.199,D,374749131,21063751,251400,845667,2,171593801728,65836494848,104821088256,2457.24,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
24154.311868042,7.199,D,374828387,21068217,251455,845842,2,171593801728,65836503040,104821088256,1638.12,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
24159.312541546,6.799,R,374915705,21072450,251519,846049,2,171610578944,65846714368,104821088256,1638.18,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
24164.313166405,7.399,R,374991055,21077155,251579,846240,2,171593801728,65836523520,104821088256,2457.29,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
24169.314128382,7.599,D,375070560,21081865,251637,846434,2,171593801728,65836535808,104821088256,2457.13,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
24174.314999309,7.599,D,375154220,21086580,251695,846633,2,171593801728,65836548096,104821088256,2457.17,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
24179.315758028,7.399,R,375243116,21091056,251743,846843,2,171610841088,65841958912,104821088256,819.08,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
24184.316304357,7.599,D,375321290,21095764,251790,847044,2,171593801728,65836564480,104821088256,1638.22,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
