epoch,fsops_rate,proc_state,minor_flt,major_flt,utime,ktime,num_threads,vmem_sz,pmem_sz,swap_bytes_used,swap_sdb1_bytes_read,swap_sdb1_bytes_written,ext2_capacity,ext2_free,ext2_inodes,ext2_ifree,ext4_capacity,ext4_free,ext4_inodes,ext4_ifree,
20929.132463124,53.993,R,370885706,22513176,289039,890274,2,24875880448,23853682688,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
20934.133027969,63.193,R,370982448,22519027,289111,890500,2,24875880448,23854223360,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
20939.134502220,61.582,R,371075411,22524720,289177,890720,2,24875880448,23853817856,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
20944.135092497,62.793,S,371171445,22530565,289242,890933,2,24873521152,23853686784,0,0.00,0.00,241664,212992,32,21,2048000,2015232,256,245,
20949.135671638,63.593,S,371268118,22536448,289312,891139,2,24873521152,23853690880,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
20954.136273966,67.192,R,371370250,22542658,289385,891336,2,24875880448,23855218688,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
20959.136768983,51.195,S,371448085,22547400,289453,891545,2,24873521152,23853690880,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
20964.137356717,54.794,R,371531229,22552433,289528,891741,2,24875880448,23855587328,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
20969.140378180,55.966,R,371615926,22557613,289599,891948,2,24875880448,23853694976,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
20974.141179910,59.191,R,371707034,22563111,289674,892157,2,24875880448,23853699072,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
20979.141661649,57.594,R,371794040,22568453,289751,892367,2,24873521152,23853699072,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
20984.142409561,59.991,R,371884920,22573967,289821,892586,2,24875880448,23854784512,0,0.00,0.00,241664,208896,32,20,2048000,2011136,256,244,
20989.143025473,65.192,S,371987200,22580059,289886,892812,2,24873521152,23853703168,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
20994.143649921,57.993,R,372073629,22585396,289961,893035,2,24875880448,23853707264,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
20999.144317846,48.394,R,372146037,22589844,290020,893239,2,24873521152,23853707264,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
21004.145069170,42.794,S,372211130,22593835,290078,893459,2,24873521152,23853707264,0,0.00,0.00,241664,217088,32,20,2048000,2019328,256,244,
21009.145828361,58.391,S,372299900,22599237,290143,893666,2,24873623552,23853715456,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
21014.146445878,61.592,R,372393533,22604935,290205,893875,2,24873623552,23853719552,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21019.147161063,62.391,R,372488344,22610675,290265,894094,2,24873623552,23853719552,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21024.147742343,61.993,S,372583764,22616452,290335,894306,2,24873623552,23853723648,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
21029.148445485,59.192,S,372672606,22621918,290404,894500,2,24873623552,23853723648,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21034.148905570,67.594,R,372775359,22628171,290469,894704,2,24873623552,23853727744,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21039.149457234,62.793,R,372870779,22633948,290544,894911,2,24875720704,23855824896,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21044.150046031,58.793,S,372960192,22639419,290613,895127,2,24873623552,23853731840,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21049.150625403,60.793,S,373052609,22645043,290691,895350,2,24873623552,23853731840,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21054.151085146,58.395,R,373140770,22650408,290770,895568,2,24875982848,23853735936,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21059.151609990,60.794,R,373233757,22656037,290831,895802,2,24873623552,23853735936,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21064.152253746,48.794,R,373307933,22660551,290895,896029,2,24873623552,23853735936,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21069.152798335,58.394,R,373396258,22665949,290954,896245,2,24875982848,23854145536,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21074.153404496,64.792,R,373495235,22671979,291019,896461,2,24873660416,23853740032,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21079.153921306,64.793,R,373593695,22677941,291087,896658,2,24873623552,23853744128,0,0.00,0.00,241664,184320,32,20,2048000,1986560,256,244,
21084.155635702,56.381,R,373680017,22683187,291146,896880,2,24875982848,23855271936,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21089.156414864,55.191,S,373763363,22688296,291215,897118,2,24873623552,23853744128,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21094.157616684,76.382,R,373878885,22695326,291291,897317,2,24873623552,23853748224,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21099.158583254,73.986,S,373993686,22702223,291360,897526,2,24873623552,23853748224,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
21104.159224898,63.992,R,374089254,22708128,291430,897737,2,24873623552,23853752320,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21109.160042839,51.192,R,374166986,22712829,291506,897997,2,24875982848,23855779840,0,0.00,0.00,241664,192512,32,20,2048000,1994752,256,244,
21114.160856901,62.790,S,374263107,22718678,291572,898208,2,24873623552,23853756416,0,0.00,0.00,241664,188416,32,21,2048000,1994752,256,245,
21119.161650307,71.989,R,374371767,22725297,291653,898404,2,24875982848,23855378432,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21124.162392107,53.192,S,374452841,22730254,291725,898612,2,24873623552,23853760512,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
21129.163219273,60.390,R,374544041,22735804,291795,898830,2,24873623552,23853760512,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21134.163918883,57.992,R,374632283,22741170,291865,899053,2,24875982848,23854034944,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21139.164560108,53.993,S,374715460,22746206,291936,899277,2,24873623552,23853764608,0,0.00,0.00,241664,217088,32,20,2048000,2019328,256,244,
21144.165153511,49.594,S,374790281,22750789,292017,899511,2,24873623552,23853764608,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21149.165810538,61.592,R,374883834,22756452,292083,899719,2,24875982848,23855931392,0,0.00,0.00,241664,212992,32,21,2048000,2015232,256,245,
21154.166413178,54.393,R,374966592,22761514,292149,899935,2,24875982848,23855296512,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
21159.166987141,45.995,R,375036294,22765738,292218,900157,2,24875982848,23855259648,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
21164.167710916,53.992,S,375119175,22770774,292293,900368,2,24873623552,23853772800,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
21169.168613766,52.790,S,375198860,22775653,292364,900595,2,24873623552,23853776896,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21174.169275135,60.792,R,375291254,22781260,292440,900818,2,24875982848,23853776896,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
21179.170039829,65.190,R,375391393,22787282,292509,901034,2,24875982848,23855673344,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21184.170837716,65.590,S,375490095,22793376,292575,901255,2,24873623552,23853780992,0,0.00,0.00,241664,176128,32,20,2048000,1986560,256,244,
21189.171584757,68.390,S,375595777,22799718,292646,901468,2,24873623552,23853785088,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21194.173873288,68.369,S,375699174,22806040,292720,901672,2,24873623552,23853785088,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21199.174568163,65.191,D,375797137,22812061,292787,901890,2,24873623552,23853789184,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
21204.175443377,67.588,R,375900994,22818292,292861,902100,2,24873623552,23853789184,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21209.176125537,62.391,R,375994701,22824054,292935,902311,2,24875982848,23856091136,0,0.00,0.00,241664,167936,32,20,2048000,1974272,256,244,
21214.176869580,53.192,S,376076173,22829012,293012,902536,2,24873623552,23853793280,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21219.177526454,60.792,S,376168589,22834636,293095,902763,2,24873623552,23853797376,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21224.178200802,55.992,R,376253684,22839796,293175,902986,2,24875982848,23853797376,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21229.179070893,53.191,R,376333990,22844701,293250,903212,2,24875982848,23853801472,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21234.179623609,64.793,R,376432463,22850694,293329,903427,2,24873623552,23853801472,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21239.180196543,65.592,S,376534496,22856814,293396,903653,2,24873623552,23853805568,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21244.180952683,63.190,R,376628260,22862629,293464,903877,2,24875982848,23853805568,0,0.00,0.00,241664,184320,32,21,2048000,1986560,256,245,
21249.181687489,62.791,R,376724268,22868422,293539,904101,2,24873623552,23853809664,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
21254.182451366,63.990,S,376821584,22874374,293612,904314,2,24873623552,23853809664,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
21259.183109194,63.192,R,376916938,22880179,293681,904520,2,24875982848,23855702016,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21264.183694930,63.593,D,377013753,22886098,293762,904737,2,24873725952,23853817856,0,0.00,0.00,241664,217088,32,20,2048000,2019328,256,244,
21269.184200712,72.793,R,377124393,22892822,293831,904957,2,24876085248,23853821952,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21274.184726228,69.993,R,377231922,22899293,293902,905174,2,24876085248,23853821952,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21279.185241801,67.593,S,377333563,22905560,293970,905390,2,24873725952,23853826048,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21284.185871368,59.193,R,377425223,22911019,294038,905613,2,24873725952,23853826048,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21289.186641439,66.390,R,377524439,22917146,294111,905833,2,24873725952,23853830144,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21294.187325107,59.192,S,377615032,22922659,294188,906056,2,24873725952,23853834240,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
21299.188617620,65.583,S,377714743,22928727,294268,906254,2,24873725952,23853834240,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21304.189549666,63.588,S,377811988,22934615,294344,906459,2,24873725952,23853838336,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21309.190454331,64.388,R,377909270,22940538,294414,906669,2,24876085248,23853838336,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
21314.191126689,63.591,R,378005941,22946418,294484,906885,2,24873725952,23853842432,0,0.00,0.00,241664,184320,32,20,2048000,1986560,256,244,
21319.191841117,61.991,D,378100218,22952185,294556,907103,2,24873725952,23853842432,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21324.192394100,56.794,S,378186554,22957439,294624,907320,2,24873725952,23853846528,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21329.193230195,56.391,R,378271679,22962624,294690,907534,2,24876085248,23853846528,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
21334.193972574,57.991,S,378359872,22968016,294762,907744,2,24873725952,23853846528,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21339.194600271,62.792,R,378455298,22973801,294834,907943,2,24876085248,23853846528,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
21344.196920226,56.374,R,378541444,22979011,294912,908145,2,24876085248,23855468544,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21349.197806137,58.790,R,378630397,22984449,294980,908354,2,24873725952,23853850624,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21354.198222812,71.194,S,378739229,22991072,295051,908558,2,24873725952,23853854720,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21359.198726580,75.992,S,378854749,22998102,295111,908764,2,24873725952,23853854720,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
21364.199154028,71.594,R,378964723,23004735,295183,908965,2,24875823104,23854907392,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21369.199685026,73.192,R,379073668,23011454,295244,909174,2,24873725952,23853858816,0,0.00,0.00,241664,196608,32,20,2048000,2002944,256,244,
21374.202016840,69.568,R,379179817,23017893,295317,909372,2,24876085248,23855214592,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21379.202474091,61.194,R,379273084,23023588,295378,909594,2,24876085248,23855390720,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
21384.203132331,62.792,S,379369121,23029404,295446,909807,2,24873725952,23853867008,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21389.203613148,63.994,S,379465830,23035319,295506,910037,2,24873725952,23853867008,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
21394.204145646,67.593,R,379568545,23041540,295579,910250,2,24876085248,23856168960,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21399.204742534,64.792,R,379666887,23047530,295647,910469,2,24876085248,23855497216,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
21404.205399126,63.592,R,379763367,23053413,295736,910679,2,24876085248,23854686208,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21409.205807834,60.795,R,379855653,23059037,295820,910898,2,24876085248,23854149632,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
21414.207945934,74.768,S,379970436,23065997,295888,911104,2,24873725952,23853879296,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
21419.211390770,67.553,R,380072581,23072213,295961,911318,2,24873725952,23853883392,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
21424.212216974,66.389,S,380173547,23078387,296025,911542,2,24873725952,23853883392,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
21429.212790473,65.592,R,380273794,23084428,296093,911760,2,24873725952,23853887488,0,0.00,0.00,241664,221184,32,21,2048000,2023424,256,245,
21434.213438383,73.990,R,380385703,23091268,296160,911972,2,24873725952,23853887488,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
21439.213793950,65.195,R,380485985,23097341,296226,912201,2,24875823104,23855988736,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
21444.214191370,63.995,R,380581900,23103215,296296,912406,2,24876085248,23855378432,0,0.00,0.00,241664,172032,32,21,2048000,1978368,256,245,
21449.214693034,69.593,D,380688489,23109694,296364,912619,2,24873725952,23853895680,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21454.215209252,73.592,S,380800932,23116507,296429,912819,2,24873725952,23853899776,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21459.215912593,61.191,R,380892778,23122126,296500,913036,2,24873725952,23853899776,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
21464.216597880,65.591,R,380992491,23128194,296565,913253,2,24873725952,23853903872,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21469.217351863,65.590,R,381091632,23134257,296634,913473,2,24873725952,23853903872,0,0.00,0.00,241664,167936,32,20,2048000,1974272,256,244,
21474.218085304,61.191,R,381186407,23139965,296706,913689,2,24873725952,23853907968,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
21479.218827799,56.792,S,381272742,23145219,296765,913905,2,24873725952,23853907968,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
21484.219268434,66.794,S,381373137,23151388,296831,914125,2,24873725952,23853912064,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21489.219811236,66.393,S,381474065,23157530,296901,914334,2,24873725952,23853912064,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
21494.220599738,52.392,S,381553714,23162377,296968,914543,2,24873725952,23853912064,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21499.221810460,51.588,R,381632111,23167120,297040,914765,2,24876187648,23853920256,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21504.222329675,68.393,D,381735510,23173440,297108,914974,2,24873828352,23853924352,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
21509.223074910,69.590,S,381841910,23179915,297172,915199,2,24873828352,23853924352,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
21514.223523165,68.394,S,381945878,23186242,297242,915402,2,24873828352,23853928448,0,0.00,0.00,241664,196608,32,21,2048000,1998848,256,245,
21519.224019523,72.793,S,382056534,23192976,297312,915603,2,24873828352,23853928448,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21524.224658227,64.792,R,382156059,23198944,297384,915812,2,24876187648,23855960064,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21529.225333997,59.992,R,382246415,23204489,297449,916026,2,24876187648,23854743552,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21534.225962547,54.793,R,382330063,23209562,297521,916250,2,24873828352,23853936640,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21539.226573931,61.992,R,382424874,23215302,297594,916465,2,24873828352,23853936640,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21544.227391813,59.590,R,382514931,23220842,297656,916680,2,24873828352,23853940736,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21549.228208025,56.391,R,382600624,23226027,297733,916896,2,24875925504,23856037888,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21554.228932746,61.191,S,382693685,23231720,297799,917104,2,24873828352,23853944832,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21559.230310326,57.184,R,382779507,23236970,297870,917320,2,24876187648,23854075904,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21564.230877794,57.993,S,382868219,23242371,297935,917534,2,24873828352,23853948928,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21569.231615772,58.391,R,382956951,23247741,298003,917752,2,24873828352,23853948928,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21574.232646339,58.388,R,383046320,23253178,298082,917959,2,24876187648,23855476736,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
21579.233660436,57.588,D,383133879,23258508,298152,918169,2,24873828352,23853948928,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21584.234357454,58.792,R,383222685,23263942,298207,918393,2,24873865216,23853953024,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21589.237152426,58.767,R,383312633,23269386,298282,918607,2,24873828352,23853953024,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
21594.237684034,60.394,S,383403870,23274968,298352,918821,2,24873828352,23853957120,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
21599.238833079,57.587,R,383491230,23280260,298427,919027,2,24876187648,23855579136,0,0.00,0.00,241664,180224,32,20,2048000,1982464,256,244,
21604.242145823,62.359,D,383586841,23286073,298491,919250,2,24873865216,23853957120,0,0.00,0.00,241664,184320,32,20,2048000,1986560,256,244,
21609.244476874,58.373,R,383675013,23291449,298567,919458,2,24876187648,23853961216,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
21614.245068065,64.392,R,383774097,23297406,298636,919668,2,24876187648,23854231552,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
21619.245671279,66.792,R,383876166,23303615,298709,919880,2,24876187648,23855493120,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21624.248469483,62.365,R,383969314,23309378,298763,920099,2,24873828352,23853969408,0,0.00,0.00,241664,192512,32,20,2048000,1994752,256,244,
21629.249010222,61.593,S,384064658,23315091,298833,920310,2,24873828352,23853969408,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21634.250094241,67.185,R,384165054,23321260,298904,920522,2,24876187648,23853973504,0,0.00,0.00,241664,196608,32,21,2048000,1998848,256,245,
21639.250715874,67.592,R,384268165,23327514,298968,920743,2,24876187648,23855325184,0,0.00,0.00,241664,217088,32,20,2048000,2019328,256,244,
21644.251234448,56.594,R,384353572,23332762,299032,920966,2,24873828352,23853977600,0,0.00,0.00,241664,184320,32,20,2048000,1986560,256,244,
21649.251937313,68.990,R,384459577,23339137,299103,921173,2,24876187648,23855058944,0,0.00,0.00,241664,188416,32,21,2048000,1990656,256,245,
21654.252591844,58.392,R,384547488,23344533,299170,921383,2,24873828352,23853981696,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
21659.253127568,71.192,R,384655540,23351115,299250,921575,2,24876187648,23855603712,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
21664.255301454,65.971,R,384757135,23357232,299304,921805,2,24876187648,23856148480,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21669.255752622,68.394,R,384859468,23363547,299376,922017,2,24876187648,23854116864,0,0.00,0.00,241664,163840,32,21,2048000,1970176,256,245,
21674.256242193,64.794,R,384958499,23369545,299444,922218,2,24873828352,23853989888,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
21679.256636106,70.794,R,385065639,23376090,299512,922427,2,24876187648,23854260224,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21684.257213519,61.593,S,385161497,23381839,299584,922647,2,24873828352,23853993984,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21689.258042995,73.388,R,385271050,23388595,299665,922843,2,24873828352,23853998080,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21694.258543333,69.793,R,385378020,23395075,299740,923047,2,24873865216,23853998080,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21699.259152384,68.392,S,385481419,23401397,299815,923246,2,24873828352,23854002176,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
21704.259806722,61.992,R,385575659,23407132,299883,923447,2,24873828352,23854002176,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21709.260494608,61.592,S,385669291,23412830,299953,923654,2,24873828352,23854006272,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21714.261200144,61.991,S,385763532,23418565,300013,923870,2,24873828352,23854006272,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21719.261888944,55.192,S,385849149,23423686,300087,924087,2,24873828352,23854010368,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21724.262950713,50.389,R,385925161,23428323,300153,924299,2,24876187648,23854010368,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21729.263769995,66.389,R,386025527,23434469,300222,924504,2,24876187648,23854014464,0,0.00,0.00,241664,212992,32,21,2048000,2015232,256,245,
21734.264572812,51.992,R,386104013,23439285,300299,924722,2,24873865216,23854014464,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21739.265426863,57.590,R,386190958,23444576,300369,924941,2,24873828352,23854014464,0,0.00,0.00,241664,184320,32,20,2048000,1990656,256,244,
21744.266062577,62.792,R,386286488,23450386,300441,925149,2,24876187648,23854284800,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21749.266680089,60.393,R,386378416,23455973,300513,925366,2,24876290048,23854698496,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
21754.267168100,57.994,R,386467564,23461379,300587,925582,2,24873930752,23854026752,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21759.267864121,68.390,S,386570961,23467701,300646,925789,2,24873930752,23854026752,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21764.268419241,60.793,R,386662771,23473288,300713,925988,2,24873930752,23854030848,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21769.269046758,51.993,S,386743561,23478145,300786,926198,2,24873930752,23854030848,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21774.271509422,47.177,D,386814164,23482501,300859,926398,2,24873967616,23854034944,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21779.272190418,55.992,D,386899854,23487686,300927,926613,2,24873967616,23854034944,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
21784.272846877,49.194,R,386974032,23492200,300998,926836,2,24873930752,23854039040,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21789.276636058,53.160,R,387057751,23497146,301061,927063,2,24876027904,23856136192,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21794.277227655,62.793,S,387150960,23502967,301135,927274,2,24873930752,23854043136,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21799.277950739,64.791,R,387249420,23508929,301204,927489,2,24876027904,23856140288,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21804.278529873,62.793,S,387344342,23514765,301272,927695,2,24873930752,23854047232,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
21809.279238583,66.791,R,387447004,23520943,301328,927919,2,24876290048,23854047232,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
21814.279867553,64.792,R,387544339,23526906,301398,928124,2,24873930752,23854051328,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21819.280560149,70.390,R,387651383,23533450,301467,928327,2,24873930752,23854051328,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
21824.281299331,67.590,R,387754100,23539671,301539,928534,2,24873930752,23854051328,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
21829.281764160,70.393,R,387861679,23546188,301610,928743,2,24873930752,23854051328,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21834.282840918,69.585,R,387968650,23552668,301682,928955,2,24873930752,23854055424,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
21839.283556395,72.390,R,388076950,23559318,301736,929185,2,24873930752,23854059520,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
21844.284405831,70.388,R,388183642,23565826,301811,929395,2,24876290048,23855005696,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
21849.284885797,70.393,S,388291003,23572374,301878,929599,2,24873930752,23854063616,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21854.285550752,71.990,R,388401005,23579035,301955,929800,2,24876290048,23855591424,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21859.286124497,70.392,R,388507987,23585519,302026,930010,2,24876027904,23856164864,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21864.286669978,64.793,S,388605948,23591540,302089,930216,2,24873930752,23854067712,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
21869.287313788,65.192,R,388706482,23597550,302156,930420,2,24876290048,23855288320,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21874.288097007,53.192,S,388785918,23602492,302224,930643,2,24873930752,23854071808,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
21879.289755280,53.982,S,388867998,23607487,302295,930856,2,24873930752,23854075904,0,0.00,0.00,241664,163840,32,20,2048000,1970176,256,244,
21884.290477809,54.792,S,388951295,23612556,302358,931065,2,24873930752,23854075904,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
